PUBLICATION_DATE,UID,SITE_ID,UNIQUE_ID,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,AREA_CAT6,AREA_HA,BORD_LAKE,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FED_NONFED,FEOW_ID,FRAME07,FRAME12,FRAME17,FRAME17_ID,FRAME17_IDs,FRAME22_ID,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAKE_ORGN,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,MIS_BAS_NM,MIS_BASIN,MISS_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,NES_ID,NES_SITE,OWN_NARS,PERIM_KM,PERM_ID,PSTL_CODE,REACHCODE,SOURCE,STATE_PCT,STATECTY,STATES,TNT_CAT,URBN_NLA07,URBN_NLA17,URBN_NLA22,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,XCOORD,YCOORD,FRAME22,PANEL_USE,PROB_CAT,STRATUM,WGT_CAT_NR,WGT_DSGN,WGT_TP_EXT_NLA,WGT_CAT_NR_NLA,WGT_TP_CORE_NLA,WGT_TP_NES,WGT_CAT_NES,STUDY,DATE_COL,SITESAMP,VISIT_NO,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH
8/13/2024,2020600,NLA22_AL-10020,NLA_AL-10069,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,1644.272129,Not_Border,Franklin,19566308,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,195,Region_04,Target_Sampled,39009,Non-Federal,152,Exclude,Exclude,Include2017,124277,124277,217405,Not_USFS,LakePond,132019,Cedar Creek Reservoir,H06,Tennessee,H06030006,Bear,MAN_MADE,34.53618658,-87.95916745,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,H05_06,MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,CEDAR CREEK RESERVOIR,,N,Non Federal,108.9527465,120024168,AL,R06030006001303,NHDPlusHR,100,F1059,AL,Target,Non-Urban,Non-Urban,Non-Urban,65,Southeastern Plains,65j,Transition Hills,731349.7731,-300908.3699,Include,NLA22_22Over,>50,AL,AL_>50,132,10.61538462,AL_>50,10.61538462,0,,NLA,6/23/2022,YES,1,34.5335,-87.92054,13.1
8/13/2024,0,NLA22_AL-10021,NLA_AL-10070,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(10,20]",10.16727366,Not_Border,Dallas,0,Lake/Pond: Hydrographic Category = Perennial,50,Region_04,Lake_SpecialPurpose,39004,Non-Federal,153,Excluded,Excluded,,0,0,137494,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03150203,Middle Alabama,,32.40949157,-87.37030987,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,1.29015064,939bf4b9-5104-4e93-a106-ed513d3ad7f8,AL,R03150203011289,NHDPlusHR,100,F1047,AL,NonTarget,Non-Urban,Non-Urban,Non-Urban,65,Southeastern Plains,65a,Blackland Prairie,806303.5234,-532729.4,Include,NLA22_22Over,"(10,50]",AL,"AL_(10,20]",346.5,42.63636364,"AL_(10,20]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10022,NLA_AL-10071,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(10,20]",10.64635177,Not_Border,Conecuh,2411520,Lake/Pond: Hydrographic Category = Perennial,87,Region_04,Target_Denied,39004,Non-Federal,154,Exclude,Exclude,Include2017,73523,73523,132229,Not_USFS,LakePond,127957,Thurmond Pond,H03W,South Atlantic-West,H03140304,Lower Conecuh,,31.34105723,-87.05228705,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Thurmond Pond,,N,Non Federal,1.622369778,67408041,AL,R03140304001722,NHDPlusHR,100,F1035,AL,Target,Non-Urban,Non-Urban,Non-Urban,65,Southeastern Plains,65f,Southern Pine Plains and Hills,847120.4245,-648469.6245,Include,NLA22_22Over,"(10,50]",AL,"AL_(10,20]",346.5,42.63636364,"AL_(10,20]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10023,NLA_AL-10072,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(1,4]",1.060188231,Not_Border,Crenshaw,146250724,Lake/Pond: Hydrographic Category = Perennial,107,Region_04,Lake_LT_1ha,39004,Non-Federal,154,Excluded,Excluded,Include2017,441830,441830,129630,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03140302,Patsaliga,,31.68581225,-86.28349218,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,0.450825283,146250724,AL,R03140302002635,NHDPlusHR,100,F1041,AL,NonTarget,Non-Urban,Non-Urban,Non-Urban,65,Southeastern Plains,65d,Southern Hilly Gulf Coastal Plain,915744.957,-603145.8309,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10024,NLA_AL-10073,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(1,4]",1.364250022,Not_Border,Lawrence,19622284,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,232,Region_04,Target_Denied,39009,Non-Federal,152,Exclude,Exclude,Include2017,124302,124302,217527,Not_USFS,LakePond,None,None,H06,Tennessee,H06030002,Wheeler Lake,,34.56438847,-87.14468328,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,H05_06,MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,0.536539803,88561855,AL,R06030002003677,NHDPlusHR,100,F1079,AL,Target,Urban,Urban,Urban,71,Interior Plateau,71j,Little Mountain,804932.6732,-291183.5115,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10025,NLA_AL-10074,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(4,10]",7.29596226,Not_Border,Dallas,0,Lake/Pond: Hydrographic Category = Perennial,84,Region_04,Lake_SpecialPurpose,39004,Non-Federal,153,Excluded,Excluded,,0,0,137687,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03150203,Middle Alabama,,32.221127,-86.92843361,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,1.201744778,1b77fd0e-861d-4c51-9065-c6fb910efbf6,AL,R03150203011738,NHDPlusHR,100,F1047,AL,NonTarget,Non-Urban,Non-Urban,Non-Urban,65,Southeastern Plains,65b,Flatwoods/Blackland Prairie Margins,849468.6586,-549787.7322,Include,NLA22_22Over,"(4,10]",AL,"AL_(4,10]",1012.5,147.8571429,"AL_(4,10]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10026,NLA_AL-10075,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(1,4]",1.609664502,Not_Border,Lee,67501210,Lake/Pond: Hydrographic Category = Perennial,245,Region_04,Lake_LT_1ha,39004,Non-Federal,153,Excluded,Excluded,Include2017,498345,498345,140156,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03150110,Lower Tallapoosa,,32.71069053,-85.43761764,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,0.64044402,67501210,AL,R03150110007077,NHDPlusHR,100,F1081,AL,NonTarget,Urban,Urban,Urban,45,Piedmont,45b,Southern Outer Piedmont,982480.4966,-481117.8334,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10027,NLA_AL-10076,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(4,10]",4.901832416,Not_Border,Houston,2186667,Lake/Pond: Hydrographic Category = Perennial,86,Region_04,Target_Denied,39004,Non-Federal,154,Exclude,Exclude,Include2017,74070,74070,132483,Not_USFS,LakePond,128842,Wheelless Lake,H03W,South Atlantic-West,H03140201,Upper Choctawhatchee,,31.23014409,-85.4905189,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Wheelless Lake,,N,Non Federal,1.884174843,146711589,AL,R03140201002145,NHDPlusHR,100,F1069,AL,Target,Urban,Urban,Urban,65,Southeastern Plains,65g,Dougherty Plain,995783.8885,-645603.3723,Include,NLA22_22Over,"(4,10]",AL,"AL_(4,10]",1012.5,147.8571429,"AL_(4,10]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10028,NLA_AL-10077,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(1,4]",1.617617411,Not_Border,Talladega,0,Lake/Pond: Hydrographic Category = Perennial,164,Region_04,Target_Denied,39004,Non-Federal,153,Excluded,Excluded,,0,0,140240,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03150107,Lower Coosa,,33.12064427,-86.41873643,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,None,,N,Non Federal,0.55857394,1d485cf9-e77f-431f-9689-6e5a5950caab,AL,R03150107010595,NHDPlusHR,100,F1121,AL,Target,Urban,Urban,Urban,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,886940.8976,-445278.217,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10029,NLA_AL-10078,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(20,50]",22.21969579,Not_Border,Baldwin,2170757,Lake/Pond: Hydrographic Category = Perennial,36,Region_04,Target_Denied,39004,Non-Federal,154,Exclude,Exclude,Include2017,73626,73626,130424,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03140106,Perdido,,30.59997195,-87.44125033,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,3.257204023,39203953,AL,R03140106000783,NHDPlusHR,100,F1003,AL,Target,Urban,Urban,Urban,65,Southeastern Plains,65f,Southern Pine Plains and Hills,817809.1836,-733936.7579,Include,NLA22_22Over,"(10,50]",AL,"AL_(10,20]",346.5,29.125,"AL_(10,20]",0,0,,NLA,,,,,,
8/13/2024,2021011,NLA22_AL-10030,NLA_AL-10079,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(1,4]",1.272269792,Not_Border,Pickens,18628334,Lake/Pond: Hydrographic Category = Perennial,95,Region_04,Target_Sampled,39004,Non-Federal,153,Exclude,Exclude,Include2017,80797,80797,142044,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03160106,Middle Tombigbee-Lubbub,MAN_MADE,33.40574111,-88.01789255,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,NONE,,N,Non Federal,0.510538907,146521116,AL,R03160106002568,NHDPlusHR,100,F1107,AL,Target,Non-Urban,Non-Urban,Non-Urban,65,Southeastern Plains,65i,Fall Line Hills,736619.4304,-427243.456,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",1239.467593,0,,NLA,7/26/2022,YES,1,33.405723,-88.017911,1.5
8/13/2024,0,NLA22_AL-10031,NLA_AL-10080,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,55.74190031,Not_Border,Greene,0,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,47,Region_04,Lake_SpecialPurpose,39011,Non-Federal,153,Excluded,Excluded,,0,0,142084,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03160106,Middle Tombigbee-Lubbub,,32.67148297,-87.94613547,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,3.607741981,{2DF88ED7-608C-4135-AD38-C15668291F98},AL,R03160106009674,NHDPlusHR,100,F1063,AL,NonTarget,Non-Urban,Non-Urban,Non-Urban,65,Southeastern Plains,65a,Blackland Prairie,750162.3602,-508339.7267,Include,NLA22_22Over,>50,AL,AL_>50,132,10.61538462,AL_>50,0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10032,NLA_AL-10081,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(1,4]",1.411826541,Not_Border,Bullock,67512146,Lake/Pond: Hydrographic Category = Perennial,117,Region_04,Target_Denied,39004,Non-Federal,153,Excluded,Excluded,Include2017,462283,462283,139271,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03150110,Lower Tallapoosa,,32.09553868,-85.80566749,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,0.489722768,67512146,AL,R03150110010712,NHDPlusHR,100,F1011,AL,Target,Non-Urban,Non-Urban,Non-Urban,65,Southeastern Plains,65d,Southern Hilly Gulf Coastal Plain,955722.6813,-553049.0314,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10033,NLA_AL-10082,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(1,4]",1.253584881,Not_Border,Chilton,0,Lake/Pond: Hydrographic Category = Perennial,188,Region_04,Target_Denied,39004,Non-Federal,153,Excluded,Excluded,,0,0,137919,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03150107,Lower Coosa,,32.86159401,-86.54969547,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,0.653570187,fd6d591c-f84d-49c1-835c-5456827a5b70,AL,R03150107010950,NHDPlusHR,100,F1021,AL,Target,Urban,Urban,Urban,45,Piedmont,45a,Southern Inner Piedmont,877728.3881,-475259.4361,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10034,NLA_AL-10083,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(1,4]",2.523887027,Not_Border,Cleburne,15808473,Lake/Pond: Hydrographic Category = Perennial,317,Region_04,Target_Denied,39004,Non-Federal,153,Exclude,Exclude,Include2017,78269,78269,138713,Not_USFS,LakePond,131709,Laminack Lake,H03W,South Atlantic-West,H03150108,Upper Tallapoosa,,33.73935762,-85.39389731,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Laminack Lake,,N,Non Federal,0.871238226,135760806,AL,R03150108001517,NHDPlusHR,100,F1029,AL,Target,Non-Urban,Non-Urban,Non-Urban,45,Piedmont,45d,Talladega Upland,973740.4664,-366540.5794,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10035,NLA_AL-10084,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(1,4]",1.11297339,Not_Border,Marengo,149031402,Lake/Pond: Hydrographic Category = Perennial,58,Region_04,Target_Denied,39004,Non-Federal,153,Excluded,Excluded,Include2017,407342,407342,141970,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03160201,Middle Tombigbee-Chickasaw,,32.06101594,-87.83402046,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,0.603501754,149031402,AL,R03160201008511,NHDPlusHR,100,F1091,AL,Target,Non-Urban,Non-Urban,Non-Urban,65,Southeastern Plains,65d,Southern Hilly Gulf Coastal Plain,766420.6044,-575257.3954,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10036,NLA_AL-10085,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(1,4]",1.002794353,Not_Border,Tallapoosa,88034063,Lake/Pond: Hydrographic Category = Perennial,209,Region_04,Lake_LT_1ha,39004,Non-Federal,153,Excluded,Excluded,Include2017,574834,574834,136232,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03150109,Middle Tallapoosa,,32.80583479,-85.66844581,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,0.465165673,88034063,AL,R03150109005671,NHDPlusHR,100,F1123,AL,NonTarget,Non-Urban,Non-Urban,Non-Urban,45,Piedmont,45b,Southern Outer Piedmont,959943.5075,-472926.5901,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10037,NLA_AL-10086,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(1,4]",1.066380083,Not_Border,Henry,146711140,Lake/Pond: Hydrographic Category = Perennial,95,Region_04,Lake_LT_1ha,39004,Non-Federal,154,Excluded,Excluded,Include2017,541214,541214,132560,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03140201,Upper Choctawhatchee,,31.44242936,-85.40970255,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,0.439905371,146711140,AL,R03140201007383,NHDPlusHR,100,F1067,AL,NonTarget,Non-Urban,Non-Urban,Non-Urban,65,Southeastern Plains,65d,Southern Hilly Gulf Coastal Plain,1000782.621,-621276.4506,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",0,0,,NLA,,,,,,
8/13/2024,2021618,NLA22_AL-10038,NLA_AL-10087,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(1,4]",2.369943751,Not_Border,Blount,18562061,Lake/Pond: Hydrographic Category = Perennial,289,Region_04,Target_Sampled,39004,Non-Federal,153,Exclude,Exclude,Include2017,81477,81477,141693,Not_USFS,LakePond,131936,Snead Lake Two,H03W,South Atlantic-West,H03160111,Locust,MAN_MADE,34.10970974,-86.32154992,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,SNEAD LAKE TWO,,N,Non Federal,0.730426606,130720579,AL,R03160111001838,NHDPlusHR,100,F1009,AL,Target,Non-Urban,Non-Urban,Non-Urban,68,Southwestern Appalachians,68d,Southern Table Plateaus,884674.4716,-334460.1194,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",1239.467593,0,,NLA,8/29/2022,YES,1,34.11011,-86.3211894,2.2
8/13/2024,0,NLA22_AL-10039,NLA_AL-10088,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,1437.941023,Not_Border,Sumter,18628830,Lake/Pond: Hydrographic Category = Perennial; Stage = Normal Pool,43,Region_04,Not_Lake,39010,Non-Federal,153,Exclude,Exclude,Include2017,81041,8104181104,146363,Not_USFS,LakePond,135524,Gainesville Lake,H03W,South Atlantic-West,H03160106,Middle Tombigbee-Lubbub,,32.96188018,-88.15774485,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Gainesville Lake,,N,Non Federal,245.0776618,146523281,AL,R03160106008265,NHDPlusHR,100,F1119,AL,NonTarget,Non-Urban,Non-Urban,Non-Urban,65,Southeastern Plains,65a,Blackland Prairie,727827.1313,-477698.7601,Include,NLA22_22Over,>50,AL,AL_>50,132,10.61538462,AL_>50,0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10040,NLA_AL-10089,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,223.4590827,Not_Border,Autauga,21686422,Lake/Pond: Hydrographic Category = Perennial,53,Region_04,Not_Lake,39004,Non-Federal,153,Exclude,Exclude,Include2017,77360,77360,135969,Not_USFS,LakePond,130522,Prattville Industrial Board Waste Pond,H03W,South Atlantic-West,H03150201,Upper Alabama,,32.40406514,-86.49069706,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Prattville Industrial Board Waste Pond,,N,Non Federal,15.92590773,95533901,AL,R03150201005225,NHDPlusHR,100,F1001,AL,NonTarget,Urban,Urban,Urban,65,Southeastern Plains,65p,Southeastern Floodplains and Low Terraces,888287.6758,-525489.1857,Include,NLA22_22Over,>50,AL,AL_>50,132,10.61538462,AL_>50,0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10041,NLA_AL-10090,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(10,20]",12.50648856,Not_Border,Mobile,18519325,Lake/Pond: Hydrographic Category = Perennial,9,Region_04,Not_Lake,39004,Non-Federal,153,Exclude,Exclude,Include2017,82060,82060,141722,Not_USFS,LakePond,126695,Sheppard Lake,H03W,South Atlantic-West,H03160204,Mobile-Tensaw,,31.10941421,-87.96818632,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Sheppard Lake,,N,Non Federal,3.1415179,{40C8C506-B278-43E7-BF88-493E3D992E3C},AL,R03160204004491,NHDPlusHR,100,F1097,AL,NonTarget,Non-Urban,Non-Urban,Non-Urban,75,Southern Coastal Plain,75i,Floodplains and Low Terraces,762802.0301,-681897.153,Include,NLA22_22Over,"(10,50]",AL,"AL_(10,20]",346.5,42.63636364,"AL_(10,20]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10042,NLA_AL-10091,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(4,10]",8.394565245,Not_Border,Lawrence,19579227,Lake/Pond: Hydrographic Category = Perennial,206,Region_04,Target_Denied,39004,Non-Federal,152,Exclude,Exclude,Include2017,124001,124001,217842,Not_USFS,LakePond,125132,Pooles Pond,H06,Tennessee,H06030005,Pickwick Lake,,34.59906831,-87.46680751,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,H05_06,MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Pooles Pond,,N,Non Federal,2.132173588,87866423,AL,R06030005002604,NHDPlusHR,100,F1079,AL,Target,Non-Urban,Non-Urban,Non-Urban,71,Interior Plateau,71j,Little Mountain,775384.5901,-289999.5972,Include,NLA22_22Over,"(4,10]",AL,"AL_(4,10]",1012.5,147.8571429,"AL_(4,10]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AL-10043,NLA_AL-10092,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(4,10]",6.717326851,Not_Border,Dallas,21453952,Lake/Pond: Hydrographic Category = Perennial,57,Region_04,Target_Denied,39004,Non-Federal,153,Exclude,Exclude,Include2017,76782,76782,136259,Not_USFS,LakePond,122559,McHugh Lake,H03W,South Atlantic-West,H03150203,Middle Alabama,,32.29120365,-87.25432826,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,McHugh Lake,,N,Non Federal,1.974877036,150318867,AL,R03150203002861,NHDPlusHR,100,F1047,AL,Target,Non-Urban,Non-Urban,Non-Urban,65,Southeastern Plains,65a,Blackland Prairie,818321.5972,-544870.3756,Include,NLA22_22Over,"(4,10]",AL,"AL_(4,10]",1012.5,147.8571429,"AL_(4,10]",0,0,,NLA,,,,,,
8/13/2024,2021643,NLA22_AL-10044,NLA_AL-10093,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(10,20]",11.8694427,Not_Border,Macon,0,Lake/Pond: Hydrographic Category = Perennial,60,Region_04,Target_Sampled,39004,Non-Federal,153,Excluded,Excluded,,0,0,139885,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03150110,Lower Tallapoosa,MAN_MADE,32.44503701,-85.91588491,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,NONE,,N,Non Federal,1.521638422,{3C7B7C67-3CD4-41CD-9F79-4E14CF03E2A1},AL,R03150110029246,NHDPlusHR,100,F1087,AL,Target,Urban,Urban,Urban,65,Southeastern Plains,65p,Southeastern Floodplains and Low Terraces,941302.5631,-515411.8784,Include,NLA22_22Over,"(10,50]",AL,"AL_(10,20]",346.5,42.63636364,"AL_(10,20]",207.4772727,0,,NLA,8/31/2022,YES,1,32.444694,-85.915043,3.1
8/13/2024,0,NLA22_AL-10045,NLA_AL-10094,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(1,4]",1.904259158,Not_Border,Covington,892461,Lake/Pond: Hydrographic Category = Perennial,105,Region_04,Lake_LT_1ha,39004,Non-Federal,154,Exclude,Exclude,Include2017,72702,72702,130302,Not_USFS,LakePond,None,None,H03W,South Atlantic-West,H03140103,Yellow,,31.33646249,-86.46739776,South Atlantic Gulf Region,H03,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,0.60902466,40978939,AL,R03140103001985,NHDPlusHR,100,F1039,AL,NonTarget,Urban,Urban,Urban,65,Southeastern Plains,65f,Southern Pine Plains and Hills,902365.6219,-643594.8318,Include,NLA22_22Over,"(1,4]",AL,"AL_(1,4]",5065,297.4722222,"AL_(1,4]",0,0,,NLA,,,,,,
