UID,SITE_ID,VISIT_NO,DEPTH,TEMPERATURE,OXYGEN,PH,CONDUCTIVITY,INDEX_SITE_DEPTH,AREA_HA,LAT_DD83,LON_DD83
2010210,NLA17_ND-10006,1,0,20.89,8.57,8.39,4133,6,17.21388,46.89273,-99.41651
2010210,NLA17_ND-10006,1,1,20.64,8.47,8.38,4147,6,17.21388,46.89273,-99.41651
2010210,NLA17_ND-10006,1,2,20.45,8.36,8.38,4165,6,17.21388,46.89273,-99.41651
2010210,NLA17_ND-10006,1,3,19.4,7.68,8.35,4135,6,17.21388,46.89273,-99.41651
2010210,NLA17_ND-10006,1,4,17.52,7.29,8.35,4132,6,17.21388,46.89273,-99.41651
2010210,NLA17_ND-10006,1,0,20.92,8.26,8.37,4133,6,17.21388,46.89273,-99.41651
2010210,NLA17_ND-10006,1,5,16.93,6.28,8.32,4131,6,17.21388,46.89273,-99.41651
2010210,NLA17_ND-10006,1,5.5,16.39,4,8.26,4135,6,17.21388,46.89273,-99.41651
2010211,NLA17_MO-HP004,1,0.1,25.7,9.1,8.7,NA,10.2,252.5045,40.17059749,-92.65559555
2010211,NLA17_MO-HP004,1,1,25.1,9.2,8.7,NA,10.2,252.5045,40.17059749,-92.65559555
2010211,NLA17_MO-HP004,1,9.7,12.3,0.5,7,NA,10.2,252.5045,40.17059749,-92.65559555
2010211,NLA17_MO-HP004,1,0.1,25.7,9,8.7,NA,10.2,252.5045,40.17059749,-92.65559555
2010211,NLA17_MO-HP004,1,2,24.8,9.4,8.7,NA,10.2,252.5045,40.17059749,-92.65559555
2010211,NLA17_MO-HP004,1,3,22.5,10.3,8.7,NA,10.2,252.5045,40.17059749,-92.65559555
2010211,NLA17_MO-HP004,1,4,19.2,7.9,8.1,NA,10.2,252.5045,40.17059749,-92.65559555
2010211,NLA17_MO-HP004,1,5,17.5,4.5,7.8,NA,10.2,252.5045,40.17059749,-92.65559555
2010211,NLA17_MO-HP004,1,6,15.7,2.2,7.4,NA,10.2,252.5045,40.17059749,-92.65559555
2010211,NLA17_MO-HP004,1,7,14.5,1.4,7.2,NA,10.2,252.5045,40.17059749,-92.65559555
2010211,NLA17_MO-HP004,1,8,13,0.8,7.1,NA,10.2,252.5045,40.17059749,-92.65559555
2010211,NLA17_MO-HP004,1,9,12.7,0.6,7.1,NA,10.2,252.5045,40.17059749,-92.65559555
2010212,NLA17_TX-10017,1,0.05,26.6,5.56,7,94.9,2.7,3.514443,32.46571,-96.20017
2010212,NLA17_TX-10017,1,0.497,26.4,4.43,6.92,94.7,2.7,3.514443,32.46571,-96.20017
2010212,NLA17_TX-10017,1,1.002,25,0.33,6.53,94.5,2.7,3.514443,32.46571,-96.20017
2010212,NLA17_TX-10017,1,1.499,23.1,0.11,6.39,112.6,2.7,3.514443,32.46571,-96.20017
2010212,NLA17_TX-10017,1,1.99,21.9,0.08,6.29,151,2.7,3.514443,32.46571,-96.20017
2010212,NLA17_TX-10017,1,2.402,20.7,0.06,6.2,215.2,2.7,3.514443,32.46571,-96.20017
2010212,NLA17_TX-10017,1,0.051,26.7,5.25,6.95,95,2.7,3.514443,32.46571,-96.20017
2010213,NLA17_UT-10013,1,0,23.69,9.68,8.88,1157,1,2.610056,41.17782,-112.1546
2010213,NLA17_UT-10013,1,0.5,23.7,9.68,8.82,1157,1,2.610056,41.17782,-112.1546
2010213,NLA17_UT-10013,1,0,23.71,9.81,8.87,1156,1,2.610056,41.17782,-112.1546
2010214,NLA17_AR-10001,1,0,25.06,7.4,6.25,29,3.4,105.785,34.53937,-92.27375
2010214,NLA17_AR-10001,1,1,23.02,3.02,5.82,30,3.4,105.785,34.53937,-92.27375
2010214,NLA17_AR-10001,1,2,20.52,0.35,5.54,44,3.4,105.785,34.53937,-92.27375
2010214,NLA17_AR-10001,1,2.9,18.85,0.41,5.71,80,3.4,105.785,34.53937,-92.27375
2010214,NLA17_AR-10001,1,2.5,19.57,0.3,5.75,56,3.4,105.785,34.53937,-92.27375
2010214,NLA17_AR-10001,1,NA,NA,NA,NA,NA,NA,105.785,34.53937,-92.27375
2010215,NLA17_NV-10124,1,0,24.6,8.8,7.85,1468,2.4,2.415007,36.0658,-115.1136
2010215,NLA17_NV-10124,1,0.5,24.6,8.7,7.84,1466,2.4,2.415007,36.0658,-115.1136
2010215,NLA17_NV-10124,1,1,24.7,8.7,7.84,1466,2.4,2.415007,36.0658,-115.1136
2010215,NLA17_NV-10124,1,1.5,24.6,8.6,7.84,1465,2.4,2.415007,36.0658,-115.1136
2010215,NLA17_NV-10124,1,0,24.6,8.5,7.84,1468,2.4,2.415007,36.0658,-115.1136
2010215,NLA17_NV-10124,1,1.9,24.6,8.3,7.84,1465,2.4,2.415007,36.0658,-115.1136
2010216,NLA17_MO-HP003,1,0.2,24.04,8.06,8.61,187,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,1,23.91,9.42,8.59,187,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,10,7.76,0.71,7.28,236,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,11,7.47,0.65,7.29,237,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,12,7.32,0.62,7.3,239,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,13,7.16,0.6,7.31,245,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,14,7.04,0.59,7.37,249,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,15,7.01,0.8,7.39,251,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,15.5,6.95,0.62,7.41,252,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,0.2,NA,7.72,8.62,187,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,2,23.45,7.35,8.39,186,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,3,19.32,3.7,7.48,182,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,4,14.84,1.49,7.21,188,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,5,12.9,1.13,7.22,192,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,6,12.03,1.07,7.21,194,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,7,10.82,0.87,7.22,213,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,8,9.48,0.75,7.27,233,16,19.66697,39.34170139,-91.15320109
2010216,NLA17_MO-HP003,1,9,8.36,0.86,7.27,235,16,19.66697,39.34170139,-91.15320109
2010217,NLA17_KS-10034,1,0.01,25.6,11.6,8.7,NA,8.6,154.9541,39.00367,-95.62764
2010217,NLA17_KS-10034,1,1,25.6,11.6,8.7,NA,8.6,154.9541,39.00367,-95.62764
2010217,NLA17_KS-10034,1,0.1,25.6,11.5,8.8,NA,8.6,154.9541,39.00367,-95.62764
2010217,NLA17_KS-10034,1,2,25.5,11.6,8.7,NA,8.6,154.9541,39.00367,-95.62764
2010217,NLA17_KS-10034,1,3,25.4,11.3,8.7,NA,8.6,154.9541,39.00367,-95.62764
2010217,NLA17_KS-10034,1,4,22.6,5.4,8.1,NA,8.6,154.9541,39.00367,-95.62764
2010217,NLA17_KS-10034,1,5,21.4,2.7,7.8,NA,8.6,154.9541,39.00367,-95.62764
2010217,NLA17_KS-10034,1,6,20.4,1.3,7.7,NA,8.6,154.9541,39.00367,-95.62764
2010217,NLA17_KS-10034,1,7,20.1,0.5,7.6,NA,8.6,154.9541,39.00367,-95.62764
2010217,NLA17_KS-10034,1,8,19.5,0.2,7.5,NA,8.6,154.9541,39.00367,-95.62764
2010217,NLA17_KS-10034,1,8.1,19.5,0.2,7.5,NA,8.6,154.9541,39.00367,-95.62764
2010218,NLA17_CA-10082,1,NA,NA,NA,NA,NA,NA,26.55921,37.54158,-120.3545
2010218,NLA17_CA-10082,1,NA,NA,NA,NA,NA,NA,26.55921,37.54158,-120.3545
2010219,NLA17_OK-10001,1,0.131,27.751,9.52,8.5,668.6,10.39,533.124,34.9645,-96.70763
2010219,NLA17_OK-10001,1,1.003,27.666,9.6,8.51,668.5,10.39,533.124,34.9645,-96.70763
2010219,NLA17_OK-10001,1,10.004,22.27,0.22,7.4,679.9,10.39,533.124,34.9645,-96.70763
2010219,NLA17_OK-10001,1,0.108,27.819,9.44,8.44,668.4,10.39,533.124,34.9645,-96.70763
2010219,NLA17_OK-10001,1,2.01,27.558,9.6,8.51,668.3,10.39,533.124,34.9645,-96.70763
2010219,NLA17_OK-10001,1,2.988,26.778,8.37,8.45,669,10.39,533.124,34.9645,-96.70763
2010219,NLA17_OK-10001,1,3.99,25.392,5.2,8.15,672.5,10.39,533.124,34.9645,-96.70763
2010219,NLA17_OK-10001,1,4.991,24.332,1.84,7.75,675,10.39,533.124,34.9645,-96.70763
2010219,NLA17_OK-10001,1,6,23.846,0.76,7.68,675,10.39,533.124,34.9645,-96.70763
2010219,NLA17_OK-10001,1,6.995,23.064,0.26,7.51,676,10.39,533.124,34.9645,-96.70763
2010219,NLA17_OK-10001,1,8.007,22.766,0.24,7.44,676.8,10.39,533.124,34.9645,-96.70763
2010219,NLA17_OK-10001,1,8.999,22.352,0.23,7.43,679.3,10.39,533.124,34.9645,-96.70763
2010220,NLA17_WV-10002,1,0.1,23.17,8.66,7.45,49,4.7,334.3316,38.82171,-80.5897
2010220,NLA17_WV-10002,1,0.5,23.16,8.66,7.47,49,4.7,334.3316,38.82171,-80.5897
2010220,NLA17_WV-10002,1,0.1,23.35,8.54,7.34,50,4.7,334.3316,38.82171,-80.5897
2010220,NLA17_WV-10002,1,1,23.15,8.64,7.48,49,4.7,334.3316,38.82171,-80.5897
2010220,NLA17_WV-10002,1,1.5,23.13,8.63,7.47,49,4.7,334.3316,38.82171,-80.5897
2010220,NLA17_WV-10002,1,2,22.98,8.61,7.46,49,4.7,334.3316,38.82171,-80.5897
2010220,NLA17_WV-10002,1,2.5,22.95,8.53,7.46,49,4.7,334.3316,38.82171,-80.5897
2010220,NLA17_WV-10002,1,3,22.89,8.63,7.37,49,4.7,334.3316,38.82171,-80.5897
2010220,NLA17_WV-10002,1,3.5,19.69,9.18,7.03,51,4.7,334.3316,38.82171,-80.5897
2010220,NLA17_WV-10002,1,4,17.88,7.58,6.67,50,4.7,334.3316,38.82171,-80.5897
2010220,NLA17_WV-10002,1,4.2,17.3,6.54,6.52,50,4.7,334.3316,38.82171,-80.5897
2010221,NLA17_WV-10004,1,0.1,24.93,8.39,8.34,251,2.2,10.19279,38.8378,-82.12585
2010221,NLA17_WV-10004,1,0.5,23.93,8.27,8.33,251,2.2,10.19279,38.8378,-82.12585
2010221,NLA17_WV-10004,1,1,23.67,8.27,8.35,250,2.2,10.19279,38.8378,-82.12585
2010221,NLA17_WV-10004,1,1.5,23.57,7.65,8.22,251,2.2,10.19279,38.8378,-82.12585
2010221,NLA17_WV-10004,1,1.7,23.55,7.33,8.16,251,2.2,10.19279,38.8378,-82.12585
2010221,NLA17_WV-10004,1,0.1,24.95,8.25,8.37,251,2.2,10.19279,38.8378,-82.12585
2010222,NLA17_KS-10006,1,0.01,24.5,7.1,8.1,NA,2.1,12.19011,38.46564,-95.73628
2010222,NLA17_KS-10006,1,0.5,24.5,7.1,8.1,NA,2.1,12.19011,38.46564,-95.73628
2010222,NLA17_KS-10006,1,1,24.5,7.1,8.1,NA,2.1,12.19011,38.46564,-95.73628
2010222,NLA17_KS-10006,1,1.5,24.5,7,8.1,NA,2.1,12.19011,38.46564,-95.73628
2010222,NLA17_KS-10006,1,1.6,24.5,7,8.1,NA,2.1,12.19011,38.46564,-95.73628
2010222,NLA17_KS-10006,1,0.1,24.5,7.1,8.1,NA,2.1,12.19011,38.46564,-95.73628
2010223,NLA17_IL-10013,1,0,25.7,7.9,8.5,538,3.4,11.48355,40.20011,-88.37851
2010223,NLA17_IL-10013,1,1,25.4,7.8,8.5,537,3.4,11.48355,40.20011,-88.37851
2010223,NLA17_IL-10013,1,2,25,5.8,8.3,540,3.4,11.48355,40.20011,-88.37851
2010223,NLA17_IL-10013,1,2.9,22.6,0.4,7.7,541,3.4,11.48355,40.20011,-88.37851
2010224,NLA17_ND-10023,1,0,21.1,6.9,8.73,1138,3,20.92953,47.26394,-99.80461
2010224,NLA17_ND-10023,1,0.5,21.1,6.9,8.73,1138,3,20.92953,47.26394,-99.80461
2010224,NLA17_ND-10023,1,1,21.1,6.8,8.73,1138,3,20.92953,47.26394,-99.80461
2010224,NLA17_ND-10023,1,1.5,21,6.7,8.72,1138,3,20.92953,47.26394,-99.80461
2010224,NLA17_ND-10023,1,2,20.9,6.6,8.72,1139,3,20.92953,47.26394,-99.80461
2010224,NLA17_ND-10023,1,0,21.1,6.8,8.74,1138,3,20.92953,47.26394,-99.80461
2010224,NLA17_ND-10023,1,2.5,20.9,5,8.68,1140,3,20.92953,47.26394,-99.80461
2010225,NLA17_TX-10049,1,0,26.8,7.7,8.48,NA,9.8,43.19589,32.66237,-97.61238
2010225,NLA17_TX-10049,1,1,26.8,7.7,8.47,NA,9.8,43.19589,32.66237,-97.61238
2010225,NLA17_TX-10049,1,9.3,16.8,0,7.15,NA,9.8,43.19589,32.66237,-97.61238
2010225,NLA17_TX-10049,1,2,26.7,7.7,8.47,NA,9.8,43.19589,32.66237,-97.61238
2010225,NLA17_TX-10049,1,3,26.7,7.6,8.45,NA,9.8,43.19589,32.66237,-97.61238
2010225,NLA17_TX-10049,1,0,26.8,7.6,8.49,NA,9.8,43.19589,32.66237,-97.61238
2010225,NLA17_TX-10049,1,4,26.7,7.5,8.42,NA,9.8,43.19589,32.66237,-97.61238
2010225,NLA17_TX-10049,1,5,25.1,2.5,7.64,NA,9.8,43.19589,32.66237,-97.61238
2010225,NLA17_TX-10049,1,6,22.8,0.1,7.45,NA,9.8,43.19589,32.66237,-97.61238
2010225,NLA17_TX-10049,1,7,21.1,0.7,7.31,NA,9.8,43.19589,32.66237,-97.61238
2010225,NLA17_TX-10049,1,8,18.5,0.1,7.22,NA,9.8,43.19589,32.66237,-97.61238
2010225,NLA17_TX-10049,1,9,17.4,0,7.18,NA,9.8,43.19589,32.66237,-97.61238
2010226,NLA17_OK-HP002,1,0.1,25.3,6.3,7.46,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,1,25.3,6.2,7.44,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,10,16.8,0,6.84,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,11,16.6,0,6.83,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,12,16.2,0,6.81,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,13,15.9,0,6.79,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,13.5,15.8,0,6.79,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,0.1,25.3,6.1,7.42,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,2,25.3,6.1,7.43,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,3,25.2,6.1,7.42,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,4,25.2,6,7.38,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,5,21.6,0.1,6.83,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,6,19.8,0,6.83,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,7,19,0,6.83,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,8,18.3,0,6.84,NA,14,449.4697,36.5147867,-96.1911658
2010226,NLA17_OK-HP002,1,9,17.3,0,6.84,NA,14,449.4697,36.5147867,-96.1911658
2010227,NLA17_ND-10024,1,0,21.39,8.23,8.25,1564,2.5,22.12183,47.13186,-99.23174
2010227,NLA17_ND-10024,1,0.5,21.4,7.9,8.27,1564,2.5,22.12183,47.13186,-99.23174
2010227,NLA17_ND-10024,1,1,21.31,7.74,8.26,1564,2.5,22.12183,47.13186,-99.23174
2010227,NLA17_ND-10024,1,1.5,21.31,7.26,8.25,1564,2.5,22.12183,47.13186,-99.23174
2010227,NLA17_ND-10024,1,2,21.03,5.79,8.18,1567,2.5,22.12183,47.13186,-99.23174
2010227,NLA17_ND-10024,1,0,21.41,7.9,8.26,1564,2.5,22.12183,47.13186,-99.23174
2010228,NLA17_CA-10003,1,0.1,21.34,7.85,8.53,NA,4,21.36925,38.50847,-121.5354
2010228,NLA17_CA-10003,1,1,21.23,7.39,8.55,NA,4,21.36925,38.50847,-121.5354
2010228,NLA17_CA-10003,1,2,21.16,7.24,8.54,NA,4,21.36925,38.50847,-121.5354
2010228,NLA17_CA-10003,1,3,21.07,7.18,8.52,NA,4,21.36925,38.50847,-121.5354
2010228,NLA17_CA-10003,1,4,21.02,7.35,8.51,NA,4,21.36925,38.50847,-121.5354
2010229,NLA17_KS-10003,1,0.01,25.3,6.6,8.1,NA,3,16.10221,38.12596,-96.30956
2010229,NLA17_KS-10003,1,0.5,25.3,6.6,8.1,NA,3,16.10221,38.12596,-96.30956
2010229,NLA17_KS-10003,1,1,25.2,6.5,8.1,NA,3,16.10221,38.12596,-96.30956
2010229,NLA17_KS-10003,1,1.5,25.2,6.5,8.2,NA,3,16.10221,38.12596,-96.30956
2010229,NLA17_KS-10003,1,2,25.1,6.4,8.1,NA,3,16.10221,38.12596,-96.30956
2010229,NLA17_KS-10003,1,2.5,25.1,6.3,8.1,NA,3,16.10221,38.12596,-96.30956
2010229,NLA17_KS-10003,1,0.1,25.3,6.6,8.1,NA,3,16.10221,38.12596,-96.30956
2010230,NLA17_KY-10023,1,0,27.1,9.6,9.2,218,6.5,11.48322,37.40457,-87.52033
2010230,NLA17_KY-10023,1,1,25.8,9.5,9.2,218,6.5,11.48322,37.40457,-87.52033
2010230,NLA17_KY-10023,1,2,24.7,9.5,9.1,218,6.5,11.48322,37.40457,-87.52033
2010230,NLA17_KY-10023,1,3,21.5,17.8,10.2,206,6.5,11.48322,37.40457,-87.52033
2010230,NLA17_KY-10023,1,4,15.8,5.1,9.2,237,6.5,11.48322,37.40457,-87.52033
2010230,NLA17_KY-10023,1,5,12,0.5,8.6,253,6.5,11.48322,37.40457,-87.52033
2010230,NLA17_KY-10023,1,6,9.9,0.3,8.1,281,6.5,11.48322,37.40457,-87.52033
2010230,NLA17_KY-10023,1,0,NA,9.5,NA,NA,6.5,11.48322,37.40457,-87.52033
2010231,NLA17_AR-10002,1,0,25.2,8.9,6.76,51,8.1,2428.921,34.41755,-93.07012
2010231,NLA17_AR-10002,1,1,25.2,8.9,6.82,51,8.1,2428.921,34.41755,-93.07012
2010231,NLA17_AR-10002,1,0,25.2,8.67,6.78,50,8.1,2428.921,34.41755,-93.07012
2010231,NLA17_AR-10002,1,2,24.7,8.7,6.88,51,8.1,2428.921,34.41755,-93.07012
2010231,NLA17_AR-10002,1,3,21.8,8.9,6.86,51,8.1,2428.921,34.41755,-93.07012
2010231,NLA17_AR-10002,1,4,19.1,4.8,6.78,52,8.1,2428.921,34.41755,-93.07012
2010231,NLA17_AR-10002,1,5,17.6,1.1,6.62,52,8.1,2428.921,34.41755,-93.07012
2010231,NLA17_AR-10002,1,6,15.8,1,6.57,53,8.1,2428.921,34.41755,-93.07012
2010231,NLA17_AR-10002,1,7,15.3,1.2,6.52,53,8.1,2428.921,34.41755,-93.07012
2010231,NLA17_AR-10002,1,8,15.2,1,6.48,54,8.1,2428.921,34.41755,-93.07012
2010231,NLA17_AR-10002,1,7.6,15.2,1,6.45,54,8.1,2428.921,34.41755,-93.07012
2010232,NLA17_FL-10001,1,0,28.1,6.83,8.25,339.1,2,167489.6,26.94453,-80.83291
2010232,NLA17_FL-10001,1,0.5,28.1,6.67,8.38,339.1,2,167489.6,26.94453,-80.83291
2010232,NLA17_FL-10001,1,1,28.1,6.26,8.47,339,2,167489.6,26.94453,-80.83291
2010232,NLA17_FL-10001,1,1.5,28.1,6.55,8.51,339,2,167489.6,26.94453,-80.83291
2010233,NLA17_KS-10011,1,0.01,25.2,8.5,8.5,NA,7.1,3.393117,38.2035,-98.20245
2010233,NLA17_KS-10011,1,1,25.2,8.5,8.5,NA,7.1,3.393117,38.2035,-98.20245
2010233,NLA17_KS-10011,1,2,25.1,8.4,8.5,NA,7.1,3.393117,38.2035,-98.20245
2010233,NLA17_KS-10011,1,3,24.1,7.3,8.4,NA,7.1,3.393117,38.2035,-98.20245
2010233,NLA17_KS-10011,1,4,19.4,0.9,8,NA,7.1,3.393117,38.2035,-98.20245
2010233,NLA17_KS-10011,1,5,17.2,0.3,7.6,NA,7.1,3.393117,38.2035,-98.20245
2010233,NLA17_KS-10011,1,6,14.2,0.2,7.3,NA,7.1,3.393117,38.2035,-98.20245
2010233,NLA17_KS-10011,1,6.6,13.7,0.1,7.2,NA,7.1,3.393117,38.2035,-98.20245
2010233,NLA17_KS-10011,1,0.01,25.2,8.5,8.4,NA,7.1,3.393117,38.2035,-98.20245
2010234,NLA17_CT-10005,1,0.1,25.8,8.4,7,57,3.85,33.91858,41.84052,-72.10979
2010234,NLA17_CT-10005,1,1,25.7,8.4,7,57,3.85,33.91858,41.84052,-72.10979
2010234,NLA17_CT-10005,1,2,20.6,9.3,7,55,3.85,33.91858,41.84052,-72.10979
2010234,NLA17_CT-10005,1,3,18.2,9.5,7,60,3.85,33.91858,41.84052,-72.10979
2010234,NLA17_CT-10005,1,3.35,17.1,10.3,7,72,3.85,33.91858,41.84052,-72.10979
2010234,NLA17_CT-10005,1,0.1,25.9,8.5,7,57,3.85,33.91858,41.84052,-72.10979
2010235,NLA17_NC-10009,1,0,27.4,6.3,8.1,152,1.5,5.004563,35.85621,-78.03021
2010235,NLA17_NC-10009,1,0.5,27.4,6.2,8.2,153,1.5,5.004563,35.85621,-78.03021
2010235,NLA17_NC-10009,1,1,27.4,6.4,8.2,153,1.5,5.004563,35.85621,-78.03021
2010236,NLA17_KY-10017,1,0,26.7,8.4,7.9,280,4,1.041854,37.40584,-87.78581
2010236,NLA17_KY-10017,1,1,25.8,7.6,7.6,279,4,1.041854,37.40584,-87.78581
2010236,NLA17_KY-10017,1,2,22.4,1.6,7.1,276,4,1.041854,37.40584,-87.78581
2010236,NLA17_KY-10017,1,3,18.1,0.2,7,311,4,1.041854,37.40584,-87.78581
2010236,NLA17_KY-10017,1,3.5,15.9,0.2,7.1,326,4,1.041854,37.40584,-87.78581
2010236,NLA17_KY-10017,1,0,NA,8.3,NA,NA,4,1.041854,37.40584,-87.78581
2010237,NLA17_MI-10099,1,0,23.6,11.06,8.12,311.5,3.1,2.602132,44.72733,-85.11923
2010237,NLA17_MI-10099,1,0.5,23.5,11.18,8.1,311.2,3.1,2.602132,44.72733,-85.11923
2010237,NLA17_MI-10099,1,1,23.4,10.96,8.09,312.8,3.1,2.602132,44.72733,-85.11923
2010237,NLA17_MI-10099,1,1.5,23.3,11.12,8.02,314,3.1,2.602132,44.72733,-85.11923
2010237,NLA17_MI-10099,1,2,22.8,11.56,7.99,314.2,3.1,2.602132,44.72733,-85.11923
2010237,NLA17_MI-10099,1,2.5,21.7,9.01,7.77,319.7,3.1,2.602132,44.72733,-85.11923
2010237,NLA17_MI-10099,1,0.1,22.6,11.02,8.15,311.2,3.1,2.602132,44.72733,-85.11923
2010238,NLA17_TX-10013,1,0.33,25.9,4.46,6.31,76.3,5.45,21.66034,32.82988,-94.0436
2010238,NLA17_TX-10013,1,0.96,25.3,2.61,6.18,77.1,5.45,21.66034,32.82988,-94.0436
2010238,NLA17_TX-10013,1,1.97,23.8,2.41,6.14,73,5.45,21.66034,32.82988,-94.0436
2010238,NLA17_TX-10013,1,2.93,23.1,2.66,6.1,72.5,5.45,21.66034,32.82988,-94.0436
2010238,NLA17_TX-10013,1,3.98,21.3,0.34,6.06,74.7,5.45,21.66034,32.82988,-94.0436
2010238,NLA17_TX-10013,1,4.91,18.6,0.08,6.68,104.9,5.45,21.66034,32.82988,-94.0436
2010238,NLA17_TX-10013,1,0.26,26.1,4.4,6.24,76.1,5.45,21.66034,32.82988,-94.0436
2010239,NLA17_UT-10006,1,0,16.54,7.86,8.93,676.3,3,14.37454,40.87398,-109.1379
2010239,NLA17_UT-10006,1,0.5,16.52,7.85,8.85,675.9,3,14.37454,40.87398,-109.1379
2010239,NLA17_UT-10006,1,1,16.5,7.84,8.85,675.7,3,14.37454,40.87398,-109.1379
2010239,NLA17_UT-10006,1,1.5,16.31,7.76,8.85,675.4,3,14.37454,40.87398,-109.1379
2010239,NLA17_UT-10006,1,2,16.18,7.68,8.85,675.1,3,14.37454,40.87398,-109.1379
2010239,NLA17_UT-10006,1,2.5,15.94,7.67,8.66,676.3,3,14.37454,40.87398,-109.1379
2010239,NLA17_UT-10006,1,0,16.5,7.84,8.84,675.6,3,14.37454,40.87398,-109.1379
2010240,NLA17_NE-10037,1,0.2,24.47,6.74,8.38,456,2.3,73.73346,42.10978,-98.56234
2010240,NLA17_NE-10037,1,0.5,24.5,6.71,8.39,456,2.3,73.73346,42.10978,-98.56234
2010240,NLA17_NE-10037,1,1,24.5,6.71,8.38,456,2.3,73.73346,42.10978,-98.56234
2010240,NLA17_NE-10037,1,1.5,24.49,6.64,8.37,456,2.3,73.73346,42.10978,-98.56234
2010240,NLA17_NE-10037,1,1.8,24.49,6.6,8.37,456,2.3,73.73346,42.10978,-98.56234
2010240,NLA17_NE-10037,1,0.2,24.47,6.61,8.37,456,2.3,73.73346,42.10978,-98.56234
2010241,NLA17_NE-HP005,1,0,21.5,7.6,8.7,NA,3.3,11.78301,42.553,-100.68223
2010241,NLA17_NE-HP005,1,1,21.4,7.6,8.7,NA,3.3,11.78301,42.553,-100.68223
2010241,NLA17_NE-HP005,1,2,21.4,7.6,8.7,NA,3.3,11.78301,42.553,-100.68223
2010241,NLA17_NE-HP005,1,2.8,21.4,7.6,8.6,NA,3.3,11.78301,42.553,-100.68223
2010241,NLA17_NE-HP005,1,0.1,21.4,7.6,8.7,NA,3.3,11.78301,42.553,-100.68223
2010242,NLA17_OK-10011,1,0,26.139,8.07,8.51,636.9,2.8,141.5132,35.17875,-99.07525
2010242,NLA17_OK-10011,1,1,26.135,8.07,8.51,623.4,2.8,141.5132,35.17875,-99.07525
2010242,NLA17_OK-10011,1,1.5,26.14,8.08,8.07,623.7,2.8,141.5132,35.17875,-99.07525
2010242,NLA17_OK-10011,1,2,26.14,8.07,8.51,636.7,2.8,141.5132,35.17875,-99.07525
2010242,NLA17_OK-10011,1,2.5,26.147,8.03,8.51,636.7,2.8,141.5132,35.17875,-99.07525
2010242,NLA17_OK-10011,1,0,26.193,8.11,8.5,637.4,2.8,141.5132,35.17875,-99.07525
2010243,NLA17_TX-HP002,1,0.1,26.3,8.2,8.5,NA,9.5,322.4871,30.751822,-98.408858
2010243,NLA17_TX-HP002,1,1,26.3,8.2,8.5,NA,9.5,322.4871,30.751822,-98.408858
2010243,NLA17_TX-HP002,1,0.1,26.3,8.2,8.5,NA,9.5,322.4871,30.751822,-98.408858
2010243,NLA17_TX-HP002,1,2,26.3,8.2,8.5,NA,9.5,322.4871,30.751822,-98.408858
2010243,NLA17_TX-HP002,1,3,26.3,8.2,8.5,NA,9.5,322.4871,30.751822,-98.408858
2010243,NLA17_TX-HP002,1,4,26.3,8.2,8.5,NA,9.5,322.4871,30.751822,-98.408858
